18.2			0.1			780.769			96.4756			0			0			0			0			93075.4			0			0
18.3			0.1			790.446			97.0677			0			0			0			0			94221.3			0			0
18.4			0.1			800.183			97.6596			0			0			0			0			95374			0			0
18.5			0.1			809.978			98.2515			0			0			0			0			96533.5			0			0
18.6			0.1			819.833			98.8432			0			0			0			0			97699.8			0			0
18.7			0.1			829.747			99.4349			0			0			0			0			98872.9			0			0
18.8			0.1			839.72			100.026			0			0			0			0			100053			0			0
18.9			0.1			849.752			100.618			0			0			0			0			101240			0			0
19			0.1			859.843			101.209			0			0			0			0			102433			0			0
19.1			0.1			869.994			101.8			0			0			0			0			103633			0			0
19.2			0.1			880.204			102.392			0			0			0			0			104840			0			0
19.3			0.1			890.472			102.983			0			0			0			0			106054			0			0
19.4			0.1			900.8			103.574			0			0			0			0			107275			0			0
19.5			0.1			911.187			104.164			0			0			0			0			108502			0			0
19.6			0.1			921.633			104.755			0			0			0			0			109736			0			0
19.7			0.1			932.138			105.346			0			0			0			0			110977			0			0
19.8			0.1			942.702			105.936			0			0			0			0			112225			0			0
19.9			0.1			953.325			106.527			0			0			0			0			113479			0			0
20			0.1			964.007			107.117			0			0			0			0			114740			0			0
20.1			0.1			974.749			107.707			0			0			0			0			116008			0			0
20.2			0.1			985.549			108.297			0			0			0			0			117283			0			0
20.3			0.1			996.408			108.887			0			0			0			0			118564			0			0
20.4			0.1			1007.33			109.477			0			0			0			0			119852			0			0
20.5			0.1			1018.3			110.067			0			0			0			0			121147			0			0
20.6			0.1			1029.34			110.656			0			0			0			0			122448			0			0
20.7			0.1			1040.43			111.246			0			0			0			0			123757			0			0
20.8			0.1			1051.59			111.835			0			0			0			0			125072			0			0
20.9			0.1			1062.8			112.425			0			0			0			0			126393			0			0
21			0.1			1074.07			113.014			0			0			0			0			127721			0			0
21.1			0.1			1085.4			113.603			0			0			0			0			129056			0			0
21.2			0.1			1096.79			114.192			0			0			0			0			130398			0			0
21.3			0.1			1108.24			114.781			0			0			0			0			131746			0			0
21.4			0.1			1119.75			115.369			0			0			0			0			133101			0			0
21.5			0.1			1131.32			115.958			0			0			0			0			134463			0			0
21.6			0.1			1142.94			116.547			0			0			0			0			135831			0			0
21.7			0.1			1154.63			117.135			0			0			0			0			137206			0			0
21.8			0.1			1166.37			117.723			0			0			0			0			138588			0			0
21.9			0.1			1178.17			118.311			0			0			0			0			139976			0			0
22			0.1			1190.03			118.899			0			0			0			0			141371			0			0
22.1			0.1			1201.95			119.487			0			0			0			0			142772			0			0
22.2			0.1			1213.93			120.075			0			0			0			0			144180			0			0
22.3			0.1			1225.97			120.663			0			0			0			0			145595			0			0
22.4			0.1			1238.06			121.25			0			0			0			0			147016			0			0
